multipleName,caseRef,multipleRef
PT-Multiple-0151,PT-Multiple-0151-20200801/21380,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/21516,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/21621,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/21719,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/21874,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/22001,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/22096,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/22174,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/22285,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/22367,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/22449,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/22810,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/22904,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/22948,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/23119,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/23255,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/23370,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/23511,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/23660,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/23693,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/23879,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/24032,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/24126,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/24320,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/24429,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/24597,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/24726,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/24824,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/24988,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/25087,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/25205,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/25283,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/25401,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/25488,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/25584,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/25748,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/25827,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/25884,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/25973,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/26063,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/26149,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/26240,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/26576,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/26773,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/26844,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/26921,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/27239,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/27710,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/27762,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/27826,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/27899,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/27957,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/28033,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/28107,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/28179,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/28237,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/28317,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/28791,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/28984,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/29056,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/29388,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/29472,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/29609,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/29765,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/29892,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/30015,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/30134,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/30284,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/30411,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/30510,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/30659,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/30750,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/30844,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/30936,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/31088,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/31697,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/31834,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/31982,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/32174,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/32336,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/32567,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/32644,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/32887,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/32942,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/33135,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/33373,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/33525,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/33684,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/33889,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/33982,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/34104,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/34190,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/34271,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/34362,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/34466,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/34548,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/34615,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/34750,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/34814,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/34908,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/34996,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/35075,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/35274,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/35351,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/35420,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/35813,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/35936,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/36313,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/36397,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/36492,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/36589,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/36855,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/36992,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/37089,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/37149,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/37357,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/38052,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/38129,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/38216,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/38305,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/38443,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/38539,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/38698,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/38823,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/38968,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/39050,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/39171,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/39261,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/39457,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/39612,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/39795,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/39935,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/40045,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/40150,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/40260,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/40370,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/40452,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/40548,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/40641,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/40741,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/40819,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/40973,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/41061,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/41231,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/41322,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/41411,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/41528,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/41651,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/41741,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/41869,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/41992,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/42075,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/42217,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/42329,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/42436,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/42523,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/42593,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/42692,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/42801,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/42901,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/43000,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/43089,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/43203,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/43288,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/43376,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/43487,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/43581,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/43689,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/43795,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/43875,0151
PT-Multiple-0151,PT-Multiple-0151-20200801/43967,0151
PT-Multiple-0152,PT-Multiple-0152-20200801/17221,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/17329,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/17415,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/17520,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/17617,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/17722,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/17849,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/18041,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/18144,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/18433,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/18506,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/18578,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/18648,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/18717,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/18786,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/18884,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/18966,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/19048,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/19125,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/19189,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/19385,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/19487,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/19580,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/19687,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/19785,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/19908,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/20057,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/20193,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/20304,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/20376,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/20489,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/20573,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/20677,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/20958,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/21050,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/21110,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/21259,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/21407,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/21518,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/21648,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/21762,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/21851,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/22080,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/22160,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/22253,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/22372,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/22743,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/22821,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/22922,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/23036,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/23160,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/23304,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/23465,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/23590,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/23714,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/23865,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/23990,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/24137,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/24277,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/24424,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/24559,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/24718,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/24817,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/24939,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/25078,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/25172,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/25248,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/25343,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/25548,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/25625,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/25700,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/26172,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/26567,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/26653,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/26735,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/26817,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/26980,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/27107,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/27198,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/27362,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/27536,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/27617,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/27688,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/27754,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/27822,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/27895,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/28029,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/28099,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/28171,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/28233,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/28682,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/29305,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/29398,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/29517,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/29707,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/29860,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/30024,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/30138,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/30400,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/30511,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/30681,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/30785,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/30931,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/31066,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/31169,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/31251,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/31408,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/31500,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/31762,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/31905,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/32003,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/32242,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/32411,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/32554,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/32646,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/32857,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/32974,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/33146,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/33391,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/33547,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/33729,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/33815,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/33907,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/34276,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/34368,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/34463,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/34872,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/35262,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/35404,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/35460,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/35534,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/35880,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/35971,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/36066,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/36148,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/36267,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/36363,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/36763,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/36947,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/37043,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/37258,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/37380,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/37563,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/37673,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/37768,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/37951,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/38006,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/38080,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/38162,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/38242,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/38341,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/38451,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/38569,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/38728,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/38948,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/39073,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/39330,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/39423,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/39563,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/39729,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/40021,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/40125,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/40233,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/40369,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/40557,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/40665,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/40764,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/40871,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/41005,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/41132,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/41286,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/41386,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/41496,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/41613,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/41685,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/41800,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/41908,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/42058,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/42133,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/42274,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/42437,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/42454,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/42566,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/42666,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/42773,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/42882,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/42974,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/43056,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/43154,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/43289,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/43407,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/43540,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/43622,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/43723,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/43802,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/43897,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/43986,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/44069,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/44144,0152
PT-Multiple-0152,PT-Multiple-0152-20200801/44240,0152
PT-Multiple-0153,PT-Multiple-0153-20200804/51244,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/17383,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/17473,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/17571,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/17684,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/17842,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/17973,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/18100,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/18210,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/18384,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/18471,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/18548,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/18614,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/18921,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/19009,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/19083,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/19147,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/19370,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/19495,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/19602,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/19720,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/19826,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/19923,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/20025,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/20114,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/20239,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/20320,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/20617,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/20746,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/20925,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/21049,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/21093,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/21242,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/21364,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/21476,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/21569,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/21657,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/21796,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/21962,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/22051,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/22305,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/22394,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/22716,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/22968,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/23117,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/23211,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/23379,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/23474,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/23662,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/23746,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/23838,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/23974,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/24136,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/24264,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/24400,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/24966,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/25141,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/25316,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/25411,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/25501,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/25791,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/25901,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/26295,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/26490,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/26577,0153
PT-Multiple-0153,PT-Multiple-0153-20200801/26730,0153
